Step-eval,Value-eval,Step-eval1,Value-eval1,Step-eval2,Value-eval2
11249970,98.7598648071,115514970,52.7096061707,224939970,727.7871704102
11279970,89.9420623779,115529970,431.8082885742,224954970,822.2561035156
11309970,135.1811981201,115544970,1.7417594194,224969970,558.7954711914
11339970,100.1817626953,115559970,242.2751617432,224984970,410.8870544434
11369970,140.4684143066,115589970,366.8146362305,224999970,484.9500427246
11399970,145.1146697998,115604970,205.5059814453,225014970,388.030670166
11429970,123.6549758911,115619970,309.5765991211,225029970,453.575378418
11459970,110.0572738647,115634970,739.5841674805,225044970,76.4228591919
11489970,112.0628967285,115649970,460.5525512695,225059970,634.5407714844
11519970,91.796585083,115664970,115.5218429565,225089970,578.2863769531
11549970,114.6903076172,115679970,430.3132019043,225119970,483.0033874512
11564970,18.3330059052,115694970,35.5377960205,225149970,544.0174560547
11579970,65.1647796631,115709970,272.2481384277,225164970,503.2598876953
11609970,134.422088623,115724970,429.4256286621,225179970,531.3906860352
11639970,94.5459289551,115739970,415.246887207,225209970,659.6021728516
11669970,98.5136947632,115754970,142.1405029297,225239970,452.1534423828
11699970,114.5192184448,115769970,580.6669311523,225269970,514.8952026367
11729970,93.265625,115799970,446.9117431641,225299970,460.868927002
11759970,88.6474838257,115829970,509.0570068359,225329970,527.3970336914
11774970,22.9996395111,115859970,406.0749206543,225359970,667.9120483398
11789970,95.205947876,115889970,269.0228271484,225374970,480.5538330078
11819970,127.0258331299,115904970,295.0386657715,225389970,474.7926330566
11834970,57.9108772278,115919970,545.0655517578,225419970,414.6562194824
11849970,116.7115097046,115934970,249.8674163818,225434970,57.194190979
11879970,98.9588470459,115949970,384.7307128906,225449970,563.3003540039
11909970,80.299041748,115979970,358.694519043,225479970,580.0665283203
11939970,135.8338317871,115994970,346.8819885254,225494970,517.0096435547
11969970,150.6768951416,116009970,436.7089233398,225509970,681.6010131836
11999970,101.4488296509,116039970,476.7005310059,225524970,71.8176345825
12014970,39.0229682922,116069970,463.2490234375,225539970,462.9769897461
12029970,139.2722320557,116084970,59.2583274841,225569970,552.7744750977
12059970,92.241569519,116099970,353.3981628418,225599970,689.6278686523
12089970,132.2548065186,116129970,639.6618652344,225614970,77.8914337158
12119970,104.0812149048,116144970,331.7747497559,225629970,460.5095214844
12149970,94.9398117065,116159970,463.7212524414,225644970,752.4562988281
12179970,104.9931259155,116174970,31.8015518188,225659970,394.4082336426
12209970,117.33543396,116189970,268.5776367188,225689970,618.5115966797
12239970,106.5133743286,116219970,467.581237793,225704970,53.9318885803
12254970,-21.704284668,116234970,155.9759063721,225719970,466.5652770996
12269970,134.7232666016,116249970,186.123916626,225734970,135.0643615723
12284970,1.6372036934,116279970,509.9894714355,225749970,367.6064453125
12299970,105.6880950928,116294970,591.9971313477,225779970,469.3041687012
12329970,118.9402084351,116309970,330.5234985352,225809970,446.3551330566
12359970,96.8986968994,116339970,348.4940795898,225839970,460.4234313965
12374970,42.5043258667,116354970,459.6431884766,225854970,870.5749511719
12389970,140.9460754395,116369970,406.1521911621,225869970,704.426940918
12419970,134.4868621826,116399970,402.4105224609,225884970,236.488494873
12434970,6.6559157372,116429970,431.6254577637,225899970,551.2486572266
12449970,118.7031326294,116459970,469.264465332,225929970,545.8662719727
12479970,123.3940429688,116489970,462.869140625,225959970,489.5934448242
12509970,157.1383361816,116519970,370.3895263672,225989970,397.9175720215
12539970,135.7242431641,116549970,327.292388916,226019970,459.8197021484
12569970,109.5465545654,116564970,15.5753259659,226049970,672.553894043
12599970,97.4909210205,116579970,381.7753295898,226079970,453.6952819824
12629970,98.5528182983,116594970,41.6515617371,226109970,551.5586547852
12659970,76.9217910767,116609970,566.963684082,226139970,407.8568115234
12689970,116.4264831543,116639970,456.4282226563,226154970,45.2711486816
12719970,141.1892852783,116654970,139.2807922363,226169970,623.0587768555
12749970,97.9572906494,116669970,403.2568359375,226184970,269.012878418
12779970,126.5153121948,116699970,323.122833252,226199970,513.7913818359
12809970,118.8152389526,116729970,380.4063720703,226229970,464.310760498
12824970,49.7428779602,116744970,668.2677001953,226244970,140.5844726563
12839970,131.9409484863,116759970,334.5234069824,226259970,407.0239562988
12869970,99.2459564209,116774970,366.2601013184,226289970,610.4180297852
12899970,149.3441619873,116789970,389.1828308105,226319970,600.2334594727
12929970,105.62449646,116804970,630.315612793,226349970,676.7772216797
12959970,122.8458099365,116819970,263.9878540039,226364970,126.5878143311
12989970,158.5292205811,116834970,307.692199707,226379970,553.2593383789
13019970,136.2118377686,116849970,470.3465270996,226394970,782.9238891602
13049970,139.4491271973,116864970,421.1767272949,226409970,571.5473632813
13079970,99.0260009766,116879970,323.8462219238,226424970,257.3580322266
13109970,137.6616821289,116894970,189.6431732178,226439970,551.307434082
13139970,153.3861999512,116909970,457.6848144531,226469970,749.4136352539
13169970,137.6042633057,116924970,377.3196105957,226499970,466.7462768555
13199970,127.3156585693,116939970,393.9329528809,226529970,488.015625
13229970,101.6095657349,116969970,345.3426818848,226544970,113.9529724121
13259970,80.9949035645,116984970,130.7906341553,226559970,719.5933227539
13289970,126.6284637451,116999970,591.987121582,226574970,56.3068237305
13319970,118.4604110718,117014970,790.9375,226589970,776.1073608398
13349970,172.2113494873,117029970,263.9646606445,226604970,299.1272583008
13364970,-44.6742858887,117044970,291.4301147461,226619970,568.6182250977
13379970,140.2022705078,117059970,626.8676757813,226634970,821.8618774414
13409970,117.726852417,117089970,411.1573181152,226649970,471.7784423828
13424970,-25.0618896484,117104970,140.7300720215,226664970,83.6974716187
13439970,109.895362854,117119970,563.2435302734,226679970,740.8091430664
13469970,122.1720199585,117134970,50.5939178467,226694970,218.7785949707
13499970,108.7802505493,117149970,360.8363037109,226709970,317.9048156738
13529970,131.9893188477,117164970,48.666595459,226724970,359.1303100586
13544970,31.4742736816,117179970,568.3003540039,226739970,537.8122558594
13559970,138.8280487061,117209970,527.4723510742,226769970,587.9053344727
13589970,110.842376709,117239970,476.479309082,226784970,224.5176391602
13619970,134.3273468018,117269970,317.0813293457,226799970,519.7885742188
13649970,111.0976028442,117299970,435.5749206543,226829970,446.9388427734
13679970,131.6210632324,117314970,12.8082923889,226859970,890.1252441406
13709970,130.3235015869,117329970,473.359161377,226889970,703.4221191406
13724970,37.5919380188,117359970,571.0100708008,226919970,487.3803100586
13739970,109.2038574219,117389970,341.414276123,226949970,513.8179931641
13769970,135.4979705811,117419970,585.6969604492,226979970,581.1289672852
13799970,176.6571655273,117449970,439.6000366211,227009970,612.2180786133
13829970,192.2538452148,117464970,682.9999389648,227039970,637.4712524414
13859970,141.2290344238,117479970,518.3452148438,227054970,87.2756729126
13889970,136.6746673584,117509970,489.7127990723,227069970,709.9961547852
13919970,116.7733154297,117524970,99.6735992432,227099970,492.343170166
13949970,147.8249511719,117539970,415.2467651367,227114970,251.3280029297
13979970,119.4085845947,117554970,4.4624261856,227129970,428.4999389648
14009970,133.60496521,117569970,432.7574157715,227159970,459.8672485352
14039970,108.157119751,117584970,313.5257568359,227189970,548.649597168
14069970,116.4223327637,117599970,401.6685791016,227204970,456.8439331055
14099970,124.1694259644,117629970,410.0664367676,227219970,469.7783813477
14129970,128.5487670898,117644970,47.0794830322,227249970,535.0767822266
14159970,94.7584533691,117659970,528.9537353516,227279970,493.510345459
14189970,119.7876815796,117674970,287.197845459,227309970,480.4628601074
14219970,129.2806854248,117689970,399.2969970703,227339970,556.9824829102
14249970,126.9989852905,117704970,901.1616821289,227354970,745.1199951172
14279970,104.9978179932,117719970,539.9617919922,227369970,376.094543457
14309970,108.914642334,117734970,55.1102905273,227384970,141.6149749756
14339970,131.818862915,117749970,447.7323608398,227399970,532.1312255859
14369970,129.1506347656,117764970,131.0957946777,227429970,439.6716918945
14399970,111.1725311279,117779970,609.5083618164,227444970,182.5601043701
14429970,124.9515533447,117794970,400.2846069336,227459970,629.6918334961
14459970,138.5063323975,117809970,429.7194519043,227489970,570.1898193359
14489970,123.3972625732,117824970,419.1474609375,227519970,459.189239502
14519970,115.6108169556,117839970,239.6262359619,227549970,485.6245422363
14534970,134.4829406738,117854970,96.7175979614,227579970,525.1634521484
14549970,135.9817352295,117869970,335.7202758789,227594970,43.0319328308
14579970,127.7779388428,117899970,453.9674072266,227609970,416.8405151367
14609970,124.7823867798,117929970,547.5283813477,227624970,397.2133483887
14639970,80.0560684204,117944970,139.9525909424,227639970,559.3061523438
14669970,115.3687362671,117959970,483.0632019043,227669970,523.8311767578
14699970,127.1540908813,117989970,332.7177734375,227699970,599.5576782227
14729970,139.7674255371,118004970,405.8433227539,227729970,585.0213012695
14759970,108.5741195679,118019970,321.6827087402,227744970,73.8557128906
14789970,137.9857788086,118034970,306.3836364746,227759970,429.0368041992
14819970,79.2536621094,118049970,439.98046875,227789970,626.2178344727
14849970,109.7352218628,118064970,106.560874939,227819970,734.1953735352
14879970,102.3240585327,118079970,512.4194335938,227849970,490.2407836914
14909970,108.5248184204,118094970,285.7327270508,227879970,550.7042236328
14939970,109.8026428223,118109970,349.416809082,227909970,539.4219360352
14969970,130.0462646484,118139970,320.4085998535,227939970,470.6012268066
14999970,133.0563964844,118169970,504.5843505859,227954970,106.5018386841
15029970,130.0337371826,118184970,493.5327758789,227969970,693.6680908203
15059970,82.119430542,118199970,283.5686645508,227999970,804.0517578125
15089970,88.6005935669,118229970,394.7421875,228029970,491.2052612305
15119970,125.4152374268,118244970,67.7180099487,228044970,32.8565444946
15149970,121.1266708374,118259970,243.4867095947,228059970,473.2159423828
15179970,108.9290390015,118289970,427.4110412598,228074970,72.3353500366
15209970,129.2759399414,118304970,41.8372650146,228089970,500.893371582
15239970,103.7447967529,118319970,360.6159362793,228119970,560.721496582
15254970,7.7699580193,118349970,384.4607849121,228149970,743.0107421875
15269970,84.8637542725,118379970,342.5210571289,228179970,622.8115234375
15299970,159.2971038818,118394970,52.8373985291,228194970,355.5077514648
15329970,151.7530212402,118409970,460.5140380859,228209970,595.6018676758
15359970,148.9369506836,118424970,256.9040527344,228224970,40.3017883301
15389970,115.6931686401,118439970,433.3322753906,228239970,518.8565063477
15419970,119.9461212158,118454970,36.8312492371,228254970,146.8754882813
15449970,128.9446258545,118469970,387.1752319336,228269970,683.1179199219
15479970,86.5400161743,118484970,166.6549835205,228299970,531.3814697266
15494970,149.0411529541,118499970,345.9550476074,228329970,450.828918457
15509970,102.8462677002,118514970,791.7426757813,228344970,72.7099761963
15539970,105.8383255005,118529970,454.531036377,228359970,550.9159545898
15569970,109.0222091675,118544970,765.8154296875,228374970,71.4224243164
15599970,135.5204467773,118559970,507.3679504395,228389970,411.299407959
15629970,125.1197814941,118574970,50.4010620117,228419970,551.6193847656
15659970,80.6646652222,118589970,285.4746704102,228449970,543.8733520508
15689970,94.5486679077,118604970,6.8112502098,228479970,496.1883850098
15704970,24.7171401978,118619970,477.1741333008,228509970,560.2497558594
15719970,106.1491012573,118634970,281.0042724609,228539970,546.6312255859
15749970,123.5333328247,118649970,368.6070251465,228569970,629.1387329102
15779970,100.5384597778,118664970,37.8689575195,228599970,551.5676879883
15809970,86.6746520996,118679970,517.0213012695,228614970,486.020904541
15839970,114.2571105957,118694970,21.7723808289,228629970,544.7573242188
15854970,2.3104009628,118709970,359.0962219238,228659970,642.8095092773
15869970,83.6206512451,118724970,70.1941375732,228689970,347.7051086426
15899970,120.6972732544,118739970,425.9700012207,228719970,546.4412231445
15914970,-3.6444485188,118754970,144.3963470459,228749970,664.407043457
15929970,109.069480896,118769970,256.9284973145,228779970,582.391784668
15959970,106.0376434326,118784970,246.194152832,228809970,535.7419433594
15989970,139.6017456055,118799970,317.8870239258,228824970,257.6608276367
16019970,116.2236633301,118829970,404.7391662598,228839970,690.3062133789
16049970,93.2704162598,118844970,117.7502288818,228869970,613.5159301758
16079970,68.0927276611,118859970,394.3627624512,228884970,425.3374023438
16109970,103.4527435303,118874970,78.2644500732,228899970,576.8544921875
16139970,139.4968109131,118889970,285.409362793,228929970,563.0897827148
16169970,116.8686141968,118904970,369.9336853027,228959970,480.4964904785
16199970,90.5015106201,118919970,360.3770141602,228974970,63.8979263306
16229970,124.2580795288,118934970,254.5220947266,228989970,613.46875
16259970,149.7045898438,118949970,489.9679870605,229019970,704.6321411133
16289970,91.2258377075,118964970,219.3309936523,229049970,545.2338867188
16319970,112.4387283325,118979970,374.4971618652,229079970,734.6113891602
16334970,7.5186743736,118994970,456.3358459473,229094970,180.3145904541
16349970,115.9332199097,119009970,431.0108947754,229109970,490.5902404785
16379970,136.7000579834,119039970,416.5250244141,229139970,460.5646057129
16409970,132.3874664307,119054970,598.7085571289,229169970,611.7002563477
16439970,141.7941894531,119069970,462.1959228516,229184970,93.996711731
16454970,4.4782772064,119084970,405.4197692871,229199970,776.114440918
16469970,130.9381256104,119099970,398.2740783691,229229970,741.7396240234
16499970,116.2462997437,119129970,351.897644043,229259970,452.7179870605
16529970,113.2900695801,119144970,527.592590332,229289970,591.212890625
16559970,115.2178649902,119159970,430.7773742676,229304970,424.4963989258
16589970,126.7150039673,119174970,331.0673217773,229319970,718.9788818359
16604970,-28.3289775848,119189970,379.6965332031,229334970,187.8595733643
