Step-eval,Value-eval,Step-eval1,Value-eval1,Step-eval2,Value-eval2,Step-eval3,Value-eval3
5414970,247.2075042725,46769970,1486.3023681641,71834970,238.3416442871,167339970,808.8165893555
5429970,679.7230834961,46784970,95.9787445068,71849970,930.6393432617,167354970,339.067199707
5444970,160.2333221436,46799970,1132.1793212891,71864970,165.8687591553,167369970,888.0778198242
5459970,724.4334716797,46814970,-0.7509297132,71879970,1133.9571533203,167384970,357.5350952148
5474970,302.0487365723,46829970,1154.9117431641,71894970,185.0322723389,167399970,761.2057495117
5489970,753.3901977539,46844970,195.9746551514,71909970,1010.6592407227,167414970,287.6770935059
5519970,700.5101928711,46859970,1502.3703613281,71924970,234.2447509766,167429970,1007.4503173828
5534970,295.3743591309,46874970,759.0324707031,71939970,890.2288818359,167444970,313.9942626953
5549970,733.6334838867,46889970,1616.8585205078,71954970,231.7157287598,167459970,868.4666748047
5564970,247.5948944092,46904970,339.8203735352,71969970,982.4489746094,167474970,219.7901916504
5579970,713.8564453125,46919970,1348.8527832031,71984970,262.5338134766,167489970,920.3048095703
5594970,360.0559082031,46934970,608.9989624023,71999970,1122.1102294922,167504970,220.6752319336
5609970,659.9893798828,46949970,1412.0089111328,72014970,324.4459838867,167519970,863.1090087891
5624970,294.8321228027,46964970,289.4509887695,72029970,931.5326538086,167534970,219.6242370605
5639970,760.1318969727,46979970,1393.845703125,72044970,145.6645202637,167549970,873.4472045898
5654970,185.6981201172,46994970,153.2727661133,72059970,1103.7658691406,167564970,176.6453552246
5669970,699.2095947266,47009970,1395.9775390625,72074970,264.0962219238,167579970,891.2925415039
5684970,258.4322509766,47039970,1352.2631835938,72089970,904.8938598633,167594970,308.4751586914
5699970,662.9076538086,47054970,176.0036010742,72104970,172.6303405762,167609970,873.4307250977
5714970,167.8982849121,47069970,1288.6293945313,72119970,849.3056030273,167624970,267.7672119141
5729970,764.4466552734,47084970,244.794052124,72134970,212.5099334717,167639970,834.6680297852
5744970,267.0499267578,47099970,1455.3115234375,72149970,1133.6098632813,167654970,175.5165100098
5759970,774.2369995117,47114970,181.1944580078,72164970,251.2245788574,167669970,905.2734375
5774970,251.6985168457,47129970,1392.0991210938,72179970,1039.7120361328,167684970,277.667175293
5789970,729.0106201172,47144970,77.8270263672,72194970,241.4910125732,167699970,807.0729980469
5804970,321.2969665527,47159970,1221.9815673828,72209970,915.2092895508,167714970,347.9678039551
5819970,728.6148071289,47174970,23.0518703461,72224970,485.9995727539,167729970,793.4984741211
5834970,240.3628997803,47189970,1381.6865234375,72239970,967.0286254883,167744970,243.9343414307
5849970,710.9968261719,47219970,1369.2585449219,72254970,244.4251861572,167759970,813.1240844727
5864970,309.4541320801,47234970,129.9335632324,72269970,980.953125,167774970,297.2188720703
5879970,751.4194946289,47249970,1566.8712158203,72284970,309.3926696777,167789970,905.5376586914
5894970,325.3479614258,47279970,1298.6042480469,72299970,903.5541992188,167804970,227.4563293457
5909970,735.4234619141,47294970,350.687286377,72314970,286.9003295898,167819970,945.9699707031
5924970,332.8557128906,47309970,1420.8963623047,72329970,1133.0130615234,167834970,186.8188323975
5939970,649.1311035156,47324970,169.6436767578,72344970,261.3144836426,167849970,797.0107421875
5954970,214.0862426758,47339970,1187.2431640625,72359970,989.2337036133,167864970,225.0726013184
5969970,698.799987793,47354970,88.8685836792,72374970,142.4436950684,167879970,736.0378417969
5984970,170.5128326416,47369970,1130.2233886719,72389970,1000.6102294922,167894970,14.4452238083
5999970,707.196472168,47384970,52.2043190002,72404970,219.5483703613,167909970,912.1143188477
6014970,228.1699371338,47399970,1296.4399414063,72419970,1151.9084472656,167924970,165.7650909424
6029970,716.8114624023,47414970,143.5274200439,72434970,183.6623840332,167939970,776.6385498047
6044970,128.4414520264,47429970,1222.6444091797,72449970,1101.1882324219,167954970,229.0426483154
6059970,684.4252319336,47444970,338.2605895996,72464970,249.6861572266,167969970,1004.0385742188
6074970,306.3944702148,47459970,1314.4361572266,72479970,1073.5476074219,167984970,294.2381896973
6089970,643.0678100586,47474970,693.3374023438,72494970,190.6842956543,167999970,838.8251342773
6104970,354.7063903809,47489970,1452.2175292969,72509970,936.5689086914,168014970,211.1155395508
6119970,661.3573608398,47519970,1369.3559570313,72524970,273.0263671875,168029970,739.614074707
6134970,209.757232666,47549970,1567.3510742188,72539970,1015.9414672852,168044970,116.5694656372
6149970,667.6385498047,47579970,1346.2126464844,72554970,232.041809082,168059970,981.1366577148
6164970,258.3084411621,47594970,251.3718566895,72569970,945.3624267578,168074970,202.5913696289
6179970,647.6823120117,47609970,1368.4963378906,72584970,379.1453857422,168089970,853.2551879883
6194970,318.127532959,47624970,433.2027587891,72599970,1127.8325195313,168104970,276.7973327637
6209970,662.9888305664,47639970,1515.5198974609,72614970,237.1744384766,168119970,920.7893676758
6224970,347.7954406738,47654970,219.5247192383,72629970,961.7137451172,168134970,249.1470794678
6239970,716.3341674805,47669970,1495.5690917969,72644970,421.8033752441,168149970,826.7106933594
6254970,303.5381774902,47684970,-30.8383026123,72659970,1093.5432128906,168164970,269.2353515625
6269970,721.4996337891,47699970,1449.3767089844,72674970,242.0786743164,168179970,893.0064086914
6284970,252.1799316406,47714970,153.3311920166,72689970,1032.7707519531,168194970,282.5715332031
6299970,721.5556030273,47729970,1399.7979736328,72704970,221.3084259033,168209970,846.1828613281
6314970,277.3626098633,47759970,1329.2474365234,72719970,1131.3461914063,168224970,340.148651123
6329970,725.2395629883,47789970,1449.2008056641,72734970,426.3970031738,168239970,811.8377075195
6344970,292.573638916,47804970,156.6051483154,72749970,1222.4201660156,168254970,300.7213745117
6359970,636.533203125,47819970,1362.4385986328,72764970,222.2890319824,168269970,883.2181396484
6374970,362.5575866699,47849970,1472.0291748047,72779970,1053.2567138672,168284970,263.4814453125
6389970,638.3042602539,47864970,206.2326660156,72794970,210.5993652344,168299970,874.3901977539
6404970,286.978729248,47879970,1362.3885498047,72809970,882.7598876953,168314970,175.0707244873
6419970,766.141418457,47894970,70.3142776489,72824970,225.5117797852,168329970,774.1682739258
6434970,348.2289733887,47909970,1477.1467285156,72839970,967.7280273438,168359970,795.9705200195
6449970,718.5991821289,47924970,266.2881774902,72854970,209.5881347656,168374970,264.8782348633
6464970,398.7586669922,47939970,1482.4373779297,72869970,888.8732910156,168389970,852.2584228516
6479970,664.4978027344,47954970,191.4771575928,72884970,202.8511962891,168404970,569.3216552734
6494970,314.1149597168,47969970,1274.7036132813,72899970,1031.1324462891,168419970,849.973815918
6509970,728.3030395508,47984970,68.108253479,72914970,186.3914031982,168434970,264.2244262695
6524970,201.5093383789,47999970,1553.9727783203,72929970,823.3378295898,168449970,734.6051635742
6539970,652.4417724609,48014970,258.5631713867,72944970,130.2041778564,168464970,174.8555755615
6554970,286.5724487305,48029970,1379.6403808594,72959970,1046.1646728516,168479970,842.1333007813
6569970,707.8506469727,48044970,181.0692138672,72974970,199.5062255859,168494970,263.1373291016
6584970,339.077331543,48059970,1495.6843261719,72989970,945.930847168,168509970,802.0189819336
6599970,692.6844482422,48074970,297.044128418,73004970,147.4549865723,168524970,258.6925354004
6614970,336.5379333496,48089970,1527.7354736328,73019970,1095.6944580078,168539970,859.7708129883
6629970,714.965637207,48104970,96.7868499756,73034970,250.2202301025,168554970,149.7919769287
6644970,315.8366394043,48119970,1370.9942626953,73049970,1054.9364013672,168569970,799.1986694336
6659970,671.2985839844,48149970,1087.0045166016,73064970,302.0077514648,168584970,202.1604309082
6674970,305.0287475586,48164970,25.5170860291,73079970,1004.140625,168599970,853.9123535156
6689970,705.5123291016,48179970,1293.0604248047,73094970,144.8926544189,168614970,270.2323608398
6704970,368.1894226074,48194970,83.6552047729,73109970,767.8804931641,168629970,870.8111572266
6719970,723.5260620117,48209970,1411.9632568359,73124970,304.1844482422,168644970,157.5225524902
6734970,290.6802368164,48224970,0.0505529046,73139970,910.1528930664,168659970,817.9362182617
6749970,751.3287963867,48239970,1334.0891113281,73154970,237.8324737549,168674970,109.1820068359
6764970,260.7095031738,48254970,305.813873291,73169970,903.0541381836,168689970,858.4263305664
6779970,732.5551757813,48269970,1523.9117431641,73184970,165.2963867188,168704970,248.5418701172
6794970,250.8145294189,48284970,330.7308654785,73199970,941.0302124023,168719970,846.2593994141
6809970,728.1437988281,48299970,1225.9233398438,73214970,279.8958740234,168734970,216.718963623
6824970,266.2894897461,48329970,1436.4016113281,73229970,1033.1088867188,168749970,872.8264160156
6839970,727.255065918,48344970,186.7456054688,73244970,111.9315948486,168764970,174.3208618164
6854970,317.0662231445,48359970,1309.8591308594,73259970,954.0213012695,168779970,744.6875
6869970,772.0799560547,48374970,423.2778625488,73274970,186.0571289063,168794970,437.8422241211
6884970,227.4610595703,48389970,1547.5765380859,73289970,881.6592407227,168809970,828.204284668
6899970,785.0972290039,48404970,302.3912963867,73304970,326.0961608887,168824970,314.0712280273
6914970,257.0902099609,48419970,1252.1381835938,73319970,1064.5590820313,168839970,749.3399047852
6929970,703.8963012695,48434970,270.6407165527,73334970,247.4624633789,168854970,162.8871307373
6944970,277.903717041,48449970,1464.1654052734,73349970,1163.1673583984,168869970,842.6166992188
6959970,759.7626342773,48464970,231.6479644775,73364970,201.62890625,168884970,312.3314819336
6974970,277.2242126465,48479970,1375.7213134766,73379970,1179.7971191406,168899970,875.1089477539
6989970,812.1262207031,48494970,42.4535484314,73394970,370.796295166,168929970,906.2240600586
7004970,263.0885009766,48509970,1282.9711914063,73409970,1125.7902832031,168944970,552.5033569336
7019970,821.6135253906,48524970,386.9128417969,73424970,191.3799743652,168959970,898.401184082
7049970,782.1877441406,48539970,1257.6138916016,73439970,1069.2009277344,168974970,261.7222595215
7064970,166.7034301758,48554970,24.069480896,73454970,302.8116760254,168989970,982.2252807617
7079970,794.2601928711,48569970,1388.8531494141,73469970,1088.2861328125,169004970,103.5331954956
7094970,173.2850494385,48584970,-24.6638793945,73484970,302.7825012207,169019970,862.1049194336
7109970,814.3838500977,48599970,1381.8171386719,73499970,938.5642089844,169034970,291.8942871094
7124970,277.2623596191,48614970,497.0114746094,73514970,232.7969970703,169049970,848.7089233398
7139970,792.8715209961,48629970,1409.2308349609,73529970,1161.5841064453,169064970,191.6133575439
7154970,93.4434967041,48644970,647.8929443359,73544970,238.1589355469,169079970,885.1845703125
7169970,825.9028930664,48659970,1471.8349609375,73559970,1156.1708984375,169094970,247.0738830566
7184970,72.7349777222,48674970,255.7080688477,73574970,311.4280090332,169109970,836.0406494141
7199970,829.2678222656,48689970,1163.7081298828,73589970,1022.6870117188,169124970,261.3852844238
7214970,211.9876861572,48719970,1454.6973876953,73604970,264.3008728027,169139970,769.4520874023
7229970,834.2636108398,48734970,219.2297668457,73619970,1139.7349853516,169154970,261.1828308105
7259970,787.4684448242,48749970,1193.8460693359,73634970,278.036315918,169169970,791.7985229492
7274970,301.0770568848,48764970,212.0118865967,73649970,1093.4752197266,169184970,162.5569610596
7289970,853.4116210938,48779970,1350.4825439453,73664970,207.5485076904,169199970,814.8408813477
7319970,819.2048339844,48794970,224.1524505615,73679970,1050.6702880859,169214970,303.0376281738
7334970,342.5962219238,48809970,1266.0104980469,73694970,260.4844360352,169229970,837.397277832
7349970,880.7461547852,48839970,1427.9818115234,73709970,886.997253418,169244970,212.4432830811
7364970,408.6953125,48854970,32.4997825623,73724970,111.1873168945,169259970,946.6215209961
7379970,834.9840698242,48869970,1436.0100097656,73739970,860.6412963867,169274970,162.9060821533
7394970,372.8459777832,48884970,336.9791259766,73754970,135.4517364502,169289970,839.6182250977
7409970,830.9984741211,48899970,1261.7945556641,73769970,936.4172973633,169304970,287.1267700195
7424970,186.1578521729,48914970,85.2985076904,73784970,121.7893676758,169319970,830.9516601563
7439970,827.341003418,48929970,1317.0548095703,73799970,1098.9787597656,169334970,192.0427398682
7454970,52.9073219299,48944970,104.3052749634,73814970,163.7580108643,169349970,852.5421142578
7469970,881.7653808594,48959970,1398.4200439453,73829970,1158.6822509766,169364970,86.1198501587
7484970,334.280090332,48974970,178.2256469727,73844970,206.2647705078,169379970,774.9544067383
7499970,864.6607055664,48989970,1507.4108886719,73859970,1235.3536376953,169394970,118.6707611084
7514970,269.9632568359,49004970,102.7324523926,73874970,267.5151672363,169409970,882.9680175781
7529970,847.7127685547,49019970,1242.6995849609,73889970,953.6067504883,169424970,121.4858398438
7544970,380.7930603027,49034970,208.8064117432,73904970,151.3754730225,169439970,813.1275024414
7559970,813.1038818359,49049970,1463.4425048828,73919970,938.6747436523,169454970,174.9510803223
7574970,307.3959960938,49079970,1511.5987548828,73934970,239.3990936279,169469970,846.9801635742
7589970,849.8838500977,49094970,315.7525634766,73949970,974.1799926758,169484970,86.7701950073
7604970,313.9996643066,49109970,1398.5649414063,73964970,62.3492202759,169499970,859.9760131836
7619970,878.3237304688,49124970,228.2321166992,73979970,916.7074584961,169514970,286.0901489258
7649970,859.6156616211,49139970,1420.3344726563,73994970,320.48046875,169529970,860.6303710938
7664970,403.6809082031,49154970,420.048614502,74009970,1035.0615234375,169544970,66.6939849854
7679970,887.2637329102,49169970,1251.3649902344,74024970,116.0512466431,169559970,844.19140625
7694970,259.1850891113,49199970,1411.3814697266,74039970,953.1851806641,169574970,157.7576904297
7709970,830.7313842773,49214970,672.4317016602,74054970,287.5003356934,169589970,916.7614135742
7739970,861.0848388672,49229970,1511.9554443359,74069970,1160.7935791016,169604970,329.7437133789
7754970,293.3870239258,49244970,173.8996734619,74084970,167.0213012695,169619970,829.4361572266
7769970,896.4028930664,49259970,1473.7109375,74099970,1075.8843994141,169634970,225.8698730469
7784970,305.1777954102,49274970,162.7727661133,74114970,91.8132705688,169649970,919.9554443359
7799970,903.1929931641,49289970,1590.1442871094,74129970,1125.6013183594,169664970,143.8497161865
7814970,238.8366851807,49319970,1483.4719238281,74144970,252.8378143311,169679970,989.8379516602
7829970,876.6616210938,49334970,282.7463989258,74159970,1030.4930419922,169694970,413.2671203613
7844970,314.6704711914,49349970,1279.6979980469,74174970,201.1606445313,169709970,881.2913818359
7859970,911.278503418,49364970,258.8584289551,74189970,959.8263549805,169724970,322.5968933105
7874970,368.5196838379,49379970,1178.2819824219,74204970,-36.3453979492,169739970,903.077331543
7889970,868.1815795898,49394970,327.8451843262,74219970,1121.4412841797,169754970,330.9538574219
7904970,293.2570495605,49409970,1508.0960693359,74234970,279.1147460938,169769970,879.4010009766
